device_id,has_a_normative_fairness,has_a_legacy_with_representation,has_a_representation_demographic,has_b,has_c,has_scenario_explicit,has_scenario_setting,has_scenario_workflow,has_scenario_population,has_fairness_broad,has_demographic,has_subgroup,normative_terms_hit,has_representation_token,representation_category
K251082,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K251096,False,True,False,True,True,False,True,True,True,True,True,True,,True,technical_ml
K251106,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K251110,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K251126,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K251151,False,False,False,True,True,False,True,True,True,True,True,False,,False,
K251153,False,True,False,True,True,True,True,False,True,False,True,False,,True,unclear_manual_review
K251167,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K251169,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K251203,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K251221,False,False,False,True,True,True,True,True,True,True,False,True,,False,
K251276,False,False,False,False,True,True,True,False,True,False,True,True,,False,
K251293,False,False,False,True,True,True,True,True,True,False,True,True,,False,
K251316,False,False,False,False,True,False,True,True,False,False,True,False,,False,
K251322,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K251342,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K251355,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K251368,False,True,True,True,True,False,True,True,True,True,False,True,,True,demographic_fairness
K251370,False,False,False,True,True,False,True,False,True,False,False,False,,False,
K251386,False,True,False,True,True,False,True,True,False,False,False,False,,True,unclear_manual_review
K251397,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K251399,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K251406,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K251408,False,True,True,True,True,False,True,True,True,False,True,True,,True,demographic_fairness
K251416,False,False,False,False,True,False,True,True,True,False,True,True,,False,
K251455,False,False,False,True,True,False,True,True,False,False,True,False,,False,
K251456,False,False,False,True,True,False,True,False,False,True,True,True,,False,
K251481,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K251483,False,False,False,False,True,False,True,False,False,False,True,False,,False,
K251494,False,False,False,True,True,False,True,False,True,False,True,True,,False,
K251506,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K251514,False,False,False,True,True,False,True,True,True,False,True,False,,False,
K251518,False,False,False,True,True,False,True,False,False,False,False,True,,False,
K251527,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K251528,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K251532,False,False,False,False,True,True,True,False,False,False,False,False,,False,
K251533,False,True,False,True,True,True,True,True,True,False,True,False,,True,unclear_manual_review
K251590,False,False,False,True,True,False,True,True,True,True,False,True,,False,
K251602,False,False,False,True,True,False,True,False,False,True,False,True,,False,
K251610,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K251629,False,False,False,False,True,False,True,True,False,False,True,False,,False,
K251639,False,False,False,False,True,True,True,False,False,False,False,False,,False,
K251651,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K251656,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K251657,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K251673,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K251682,False,False,False,True,True,False,True,False,True,True,True,True,,False,
K251747,False,False,False,True,True,False,True,True,True,True,True,True,,False,
K251763,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K251766,False,False,False,True,True,False,True,True,False,True,False,True,,False,
K251822,False,False,False,True,True,False,True,True,False,True,False,True,,False,
K251837,False,True,False,False,True,False,True,False,False,False,False,False,,True,unclear_manual_review
K251839,False,False,False,True,True,True,True,True,False,True,True,True,,False,
K251873,False,False,False,True,True,False,True,True,True,False,False,True,,False,
K251931,False,False,False,False,True,False,True,True,False,True,True,False,,False,
K251936,False,False,False,True,True,False,True,True,True,True,True,True,,False,
K251963,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K251983,False,False,False,True,True,False,True,True,True,True,False,True,,False,
K251985,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K251987,False,False,False,True,True,False,True,False,False,False,True,False,,False,
K252007,False,False,False,False,True,False,True,True,True,True,True,False,,False,
K252029,False,False,False,True,True,False,True,False,True,True,False,False,,False,
K252041,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K252054,True,True,True,True,True,False,True,True,False,True,True,True,representativeness,False,
K252074,False,False,False,True,True,False,True,True,True,False,True,False,,False,
K252086,False,False,False,True,True,False,True,True,True,False,True,False,,False,
K252103,False,False,False,True,True,False,True,True,False,True,True,True,,False,
K252105,False,False,False,True,True,False,True,True,False,True,True,False,,False,
K252178,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K252204,False,False,False,True,True,False,True,False,True,True,True,False,,False,
K252214,False,False,False,False,True,True,True,False,False,False,True,False,,False,
K252217,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K252235,False,False,False,True,True,False,True,True,True,True,False,False,,False,
K252284,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K252294,False,False,False,False,True,True,True,False,False,False,True,True,,False,
K252298,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K252328,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K252330,False,False,False,True,True,False,True,False,True,False,False,True,,False,
K252362,False,False,False,False,True,False,True,True,True,False,False,False,,False,
K252366,False,True,True,True,True,True,True,True,True,True,True,True,,True,demographic_fairness
K252371,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K252379,False,False,False,True,True,True,True,True,False,True,False,False,,False,
K252452,False,True,False,True,True,False,True,True,True,True,True,True,,True,technical_ml
K252482,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K252497,False,False,False,True,True,True,True,False,True,False,False,False,,False,
K252504,False,True,False,True,True,False,True,False,False,False,False,True,,True,technical_ml
K252539,False,False,False,False,True,False,True,True,True,True,False,False,,False,
K252557,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K252586,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K252665,False,True,False,False,True,False,True,False,True,False,False,False,,True,technical_ml
K252670,False,False,False,False,True,False,True,True,False,False,True,True,,False,
K252838,False,False,False,True,True,False,True,True,False,True,False,True,,False,
K252856,False,True,False,True,True,False,True,True,True,True,True,True,,True,technical_ml
K252922,False,False,False,False,True,False,True,True,False,False,True,True,,False,
K253091,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K253141,False,False,False,True,True,False,True,False,True,False,False,True,,False,
K253265,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K253269,False,False,False,True,True,True,True,False,False,False,True,True,,False,
K253310,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K253489,False,False,False,False,True,True,True,False,True,False,True,True,,False,
K253516,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K253532,False,False,False,True,True,False,True,True,False,True,True,False,,False,
K253664,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K955841,False,False,False,True,True,False,True,True,False,True,False,False,,False,
P000041,False,False,False,False,True,False,True,False,False,False,False,False,,False,
P010034,False,False,False,False,True,False,True,False,False,False,False,False,,False,
P040028,False,False,False,False,True,False,True,False,False,False,False,False,,False,
P090012,False,False,False,False,True,False,True,False,False,False,False,False,,False,
P110014,False,False,False,True,True,False,False,False,False,False,False,False,,False,
P140011_S008,False,False,False,False,False,False,False,False,False,False,False,False,,False,
P150043,False,False,False,False,False,False,False,False,False,False,False,False,,False,
P150046,False,False,False,False,False,False,False,False,False,False,False,False,,False,
P160009,False,False,False,False,False,False,False,False,False,False,False,False,,False,
P200003,False,False,False,False,False,False,False,False,False,False,False,False,,False,
P210011,False,False,False,False,False,False,False,False,False,False,False,False,,False,
P210015,False,False,False,True,True,False,False,False,False,False,False,False,,False,
P230022,False,False,False,True,True,False,False,False,False,False,False,False,,False,
